date,min,max,median,q1,q3,stdev,count
2022-08-22T00:00:00.000Z,24.9,37.47,30.02,26.9,32.25,3.842,8
2022-08-23T00:00:00.000Z,33.28,92.43,61.28,45.15,77.03,17.333,166
2022-08-24T00:00:00.000Z,4.72,68.4,30.25,14.23,41.65,16.059,454
2022-08-25T00:00:00.000Z,8.27,55.6,25.65,14.5,31.88,9.956,482
2022-08-26T00:00:00.000Z,8.57,69.18,27.67,15.73,40.28,15.871,531
2022-08-27T00:00:00.000Z,15.18,190.55,74.8,40.15,98.24,42.21,525
2022-08-28T00:00:00.000Z,15.2,127.68,62.9,48.31,70.56,22.142,525
2022-08-29T00:00:00.000Z,7.3,67.09,19.14,14.55,31.35,13.519,519
2022-08-30T00:00:00.000Z,10.25,34.67,21,17.52,24.26,4.605,529
2022-08-31T00:00:00.000Z,1.1,17.13,5.34,3.29,9.93,3.814,512
2022-09-01T00:00:00.000Z,1.02,9.3,2.67,2,3.6,1.424,477
2022-09-02T00:00:00.000Z,0.8,11.52,2.83,1.8,4.21,1.78,461
2022-09-03T00:00:00.000Z,1.48,20.88,4.54,3.4,6.45,2.741,386
2022-09-04T00:00:00.000Z,1.77,12.9,5.17,3.9,6.9,2.104,216
2022-09-05T00:00:00.000Z,2.45,10.5,4.88,3.95,6,1.624,325
2022-09-06T00:00:00.000Z,1.48,17.95,4.55,3.65,5.43,1.537,515
2022-09-07T00:00:00.000Z,2.67,14.82,5.49,4.78,6.28,1.314,498
2022-09-08T00:00:00.000Z,1,12.98,4.72,3.84,5.94,1.56,333
2022-09-09T00:00:00.000Z,1.27,29.92,5.2,3.35,13.52,6.937,515
2022-09-10T00:00:00.000Z,4.13,53.8,22,9.16,30.97,11.203,488
2022-09-11T00:00:00.000Z,3.15,46.35,16.12,7.3,23.08,10.916,514
2022-09-12T00:00:00.000Z,4.75,26.55,10.3,7.5,14.05,4.39,453
2022-09-13T00:00:00.000Z,2.7,21.65,7.84,6.15,10.32,2.838,466
2022-09-14T00:00:00.000Z,4,39.42,15.37,11.5,21.95,7.875,502
2022-09-15T00:00:00.000Z,4.45,28.1,11.85,8.07,16.32,5.16,507
2022-09-16T00:00:00.000Z,6.72,57.13,15.13,12.23,17.57,6.152,470
2022-09-17T00:00:00.000Z,2.85,20.95,8.38,6.55,10.52,2.738,466
