date,min,max,median,q1,q3,stdev,count
09.12.2019 00:00,7.82,17.54,11.74,9.63,12.57,1.741,296
10.12.2019 00:00,5.67,31.56,16.12,14.09,18.19,5.011,395
11.12.2019 00:00,1.86,18.46,5.83,3.92,15.31,5.318,402
12.12.2019 00:00,6.6,16.75,11.93,11.01,13.23,2.167,360
13.12.2019 00:00,5.92,18.48,9.52,8.76,10.72,2.744,414
14.12.2019 00:00,4.84,9.93,7.04,6.4,8.5,1.251,144
15.12.2019 00:00,3.7,16.72,8.99,6.08,10.65,3.299,515
16.12.2019 00:00,3.84,12.02,6.47,5.96,7.32,1.489,260
17.12.2019 00:00,0.8,38.36,6.65,5.22,9.74,4.212,278
18.12.2019 00:00,5.92,31.24,12.7,10.24,21.42,5.94,455
19.12.2019 00:00,0.2,17.26,0.57,0.48,0.71,2.031,489
20.12.2019 00:00,0.55,11.18,2.79,1.17,5.8,2.74,466
21.12.2019 00:00,1.78,24.08,3.95,2.92,10.34,6.32,543
22.12.2019 00:00,15.77,28.21,22.48,20.59,23.87,2.54,553
23.12.2019 00:00,10.16,41.8,18.72,15.32,21.47,4.353,554
24.12.2019 00:00,14.48,35.15,23.55,20.58,28.75,5.542,142
25.12.2019 00:00,5.97,16.44,14.02,13.43,14.45,1.554,153
26.12.2019 00:00,8.65,73.48,16.28,13.68,17.68,4.538,577
27.12.2019 00:00,3.92,19.32,9.39,7.31,11.67,3.138,568
28.12.2019 00:00,1.92,10.97,3.61,2.95,5.2,1.802,576
29.12.2019 00:00,1.7,58.88,5.67,3.22,7.64,4.547,547
30.12.2019 00:00,1.64,65.95,4.65,2.5,5.68,3.845,570
31.12.2019 00:00,2.22,44.24,5.75,3.72,7.26,3.734,544
01.01.2020 00:00,0.2,19.26,1.18,0.8,1.7,2.109,553
02.01.2020 00:00,1.18,12.05,2.12,1.84,2.38,1.002,562
03.01.2020 00:00,1.55,49.04,5.16,3.51,7.8,3.744,545
04.01.2020 00:00,4.15,21.08,11.46,9.5,14.17,3.662,549
05.01.2020 00:00,0.4,28.99,1.22,1.02,1.54,2.382,554
06.01.2020 00:00,0.55,9.19,1.35,1.08,2.25,0.849,524
07.01.2020 00:00,0.88,43.04,3.5,1.46,4.66,3.141,515
08.01.2020 00:00,2.46,22.98,5.29,4.54,6,1.657,487
09.01.2020 00:00,1.13,58.96,6.03,1.88,11.32,5.955,511
10.01.2020 00:00,0.92,11.34,2.84,1.68,5.43,2.394,421
11.01.2020 00:00,3.54,23.86,10.19,6.96,14.5,4.614,495
12.01.2020 00:00,1.05,25.66,4.28,2.68,5.9,3.098,533
13.01.2020 00:00,0.48,62.92,1.41,1.1,2.34,3.636,467
14.01.2020 00:00,0.5,25.68,1.93,1.14,2.35,1.998,408
15.01.2020 00:00,1.8,14.54,6.66,4.58,9.09,2.921,453
16.01.2020 00:00,8.26,37.02,14.07,12.92,15.32,2.688,454
17.01.2020 00:00,1.44,59.36,2.71,2.25,5.23,5.059,466
18.01.2020 00:00,1.32,40.99,6.19,3.25,8.99,3.882,462
