date,min,max,median,q1,q3,stdev,count
2020-09-18T00:00:00.000Z,0.2,4.68,0.64,0.4,1.05,0.852,76
2020-09-19T00:00:00.000Z,0.3,4.75,1.23,0.96,1.69,0.661,312
2020-09-20T00:00:00.000Z,0.4,3.03,0.9,0.7,1.36,0.499,240
2020-09-21T00:00:00.000Z,0.35,2.97,1.2,0.98,1.42,0.392,226
2020-09-22T00:00:00.000Z,1,3.28,1.86,1.5,2.2,0.474,338
2020-09-23T00:00:00.000Z,2.25,19.89,4.63,3.41,5.78,1.771,452
2020-09-24T00:00:00.000Z,2,24.52,5.35,4.3,6.53,2.444,463
2020-09-25T00:00:00.000Z,3.35,21.42,6.14,4.45,9.72,3.005,352
2020-09-26T00:00:00.000Z,2.6,14.4,4.47,3.92,5.09,1.64,279
2020-09-27T00:00:00.000Z,1.77,10.88,3.47,2.9,4.03,1.146,230
2020-09-28T00:00:00.000Z,2.22,43.33,4.22,3.2,4.93,2.778,269
2020-09-29T00:00:00.000Z,2.08,54.9,3.92,3.47,4.59,3.367,260
2020-09-30T00:00:00.000Z,1.85,68.3,3.47,3,4.12,3.506,388
2020-10-01T00:00:00.000Z,1.85,12.15,3.92,3.35,4.8,1.227,301
2020-10-02T00:00:00.000Z,2.9,50.83,5.93,4.75,6.82,3.454,248
2020-10-03T00:00:00.000Z,5.37,13.6,8.55,6.93,9.6,1.629,241
2020-10-04T00:00:00.000Z,2.35,17.32,6.55,3.85,10.85,3.414,319
2020-10-05T00:00:00.000Z,3.12,12.27,6.07,5.03,8.88,2.191,322
2020-10-06T00:00:00.000Z,2.87,10.75,4.95,4.03,7.57,1.885,336
2020-10-07T00:00:00.000Z,2.85,12.73,4.75,4.18,5.22,0.933,327
2020-10-08T00:00:00.000Z,2.42,7.9,4.5,3.9,5.43,1.042,316
2020-10-09T00:00:00.000Z,2.78,14.7,5.12,3.97,6.34,1.59,324
2020-10-10T00:00:00.000Z,3.05,20.3,6.03,4.8,8.1,2.337,423
2020-10-11T00:00:00.000Z,4.12,13.62,7.68,6.87,8.43,1.224,431
2020-10-12T00:00:00.000Z,6.7,27.42,11.5,9.13,12.81,2.518,341
2020-10-13T00:00:00.000Z,11.12,17.7,13.84,13.15,14.55,1.15,138
2020-10-14T00:00:00.000Z,4.62,21.92,9.88,6.54,12.57,4.046,229
2020-10-15T00:00:00.000Z,0.4,13.62,2.1,1.4,7.15,3.374,389
2020-10-16T00:00:00.000Z,0.28,4.34,1.42,0.94,2.16,0.855,421
2020-10-17T00:00:00.000Z,1.48,16.57,3.05,2.2,5.32,2.083,418
2020-10-18T00:00:00.000Z,0.22,14.25,1.58,0.7,2.25,1.894,429
2020-10-19T00:00:00.000Z,0.3,2.88,0.93,0.7,1.35,0.55,418
2020-10-20T00:00:00.000Z,0.22,4.18,0.8,0.63,1,0.373,443
2020-10-21T00:00:00.000Z,0.2,8.63,1.64,0.93,2.8,1.477,434
2020-10-22T00:00:00.000Z,5.75,21.48,13.23,8.41,16.94,4.485,416
2020-10-23T00:00:00.000Z,0.4,12.48,3.13,1.45,4.88,2.562,404
2020-10-24T00:00:00.000Z,0.55,15,2.02,1.17,3.8,2.275,423
2020-10-25T00:00:00.000Z,0.4,9.1,1.8,1.2,2.49,1.538,469
2020-10-26T00:00:00.000Z,0.6,5.6,1.8,1.4,2.35,0.75,476
2020-10-27T00:00:00.000Z,1.75,9.38,3.85,2.88,6.7,2.135,448
2020-10-28T00:00:00.000Z,2.1,9.55,5.05,4.2,6.7,1.547,463
2020-10-29T00:00:00.000Z,3.72,12.77,6.63,5.45,8.15,2.005,466
2020-10-30T00:00:00.000Z,3.08,20.07,6.14,4.68,7.18,1.696,478
2020-10-31T00:00:00.000Z,5.4,86.72,9.68,7.65,10.92,4.457,481
2020-11-01T00:00:00.000Z,1.02,14.3,2.95,2.38,4.38,1.689,484
2020-11-02T00:00:00.000Z,2.7,19.67,7.13,5.89,9.61,2.994,441
2020-11-03T00:00:00.000Z,6.68,23.8,12.53,10.59,15.8,3.056,456
2020-11-04T00:00:00.000Z,3.8,16.8,8.23,5.97,11.55,3.174,340
2020-11-05T00:00:00.000Z,0.65,6.8,2.27,1.38,3.83,1.47,286
2020-11-06T00:00:00.000Z,0.2,4.84,1.3,0.9,1.67,0.607,320
2020-11-07T00:00:00.000Z,0.52,7.55,1.42,1.02,1.88,0.79,393
2020-11-08T00:00:00.000Z,0.3,9.9,0.93,0.7,1.4,1.073,351
2020-11-09T00:00:00.000Z,0.47,3.6,1.02,0.85,1.3,0.373,274
2020-11-10T00:00:00.000Z,0.3,2.27,0.94,0.55,1.2,0.424,318
2020-11-11T00:00:00.000Z,0.5,5.65,1.45,1,2.5,1.069,339
2020-11-12T00:00:00.000Z,2.2,10.02,4.13,3.3,4.96,1.32,292
2020-11-13T00:00:00.000Z,1.23,12,5,3.18,7.03,2.272,309
2020-11-14T00:00:00.000Z,5.2,19.89,9.15,7.43,12.23,3.529,337
2020-11-15T00:00:00.000Z,1.9,14.13,6.63,5.2,8.3,2.446,291
2020-11-16T00:00:00.000Z,1.08,6.75,2.94,2.19,4.03,1.214,280
2020-11-17T00:00:00.000Z,1.05,7.15,2.97,2.5,3.72,1.094,311
2020-11-18T00:00:00.000Z,1.52,5.53,2.9,2.38,3.55,0.75,372
2020-11-19T00:00:00.000Z,0.55,15.27,7.53,2.63,10.5,4.03,371
2020-11-20T00:00:00.000Z,3.75,12.73,6.68,5.38,8.68,2.136,371
2020-11-21T00:00:00.000Z,1.73,11.18,5.49,4.34,6.7,1.707,312
2020-11-22T00:00:00.000Z,0.6,7.13,2.15,1.42,2.95,1.158,307
2020-11-23T00:00:00.000Z,2.35,8.73,4.88,3.83,6.28,1.46,274
