date,min,max,median,q1,q3,stdev,count
2020-01-02T00:00:00.000Z,1.5,96.12,65.63,1.79,76.28,37.752,48
2020-03-07T00:00:00.000Z,17.02,19.25,17.82,17.23,18.9,0.797,9
2020-03-21T00:00:00.000Z,0.73,3.22,2.29,1.94,2.5,0.463,137
2020-03-22T00:00:00.000Z,0.57,7.45,1.72,1.34,2.08,0.866,455
2020-03-23T00:00:00.000Z,0.7,5.37,2.18,1.82,2.78,0.788,437
2020-03-24T00:00:00.000Z,1.52,7.84,2.71,2.25,4.34,1.605,449
2020-03-25T00:00:00.000Z,3.26,13.32,7.08,5.08,9.1,2.601,423
2020-03-26T00:00:00.000Z,3.66,16.09,9.43,6.32,12.04,3.657,431
2020-03-27T00:00:00.000Z,7.07,25.02,12.4,10.46,16.39,4.422,378
2020-03-28T00:00:00.000Z,6.34,24.34,17.1,9.11,21.64,6.556,173
2020-03-29T00:00:00.000Z,2.49,35.49,16.42,13.37,27.9,9.825,334
2020-03-30T00:00:00.000Z,0.44,1.27,0.9,0.76,1.06,0.197,137
2020-03-31T00:00:00.000Z,0.4,5.48,0.95,0.7,2.04,1.418,312
2020-04-01T00:00:00.000Z,1.85,7.78,3.3,2.56,4.37,1.083,175
2020-04-02T00:00:00.000Z,3.27,9.93,5.82,4.78,6.54,1.577,408
2020-04-03T00:00:00.000Z,5.81,18.23,10.82,7.97,14.1,3.531,449
2020-04-04T00:00:00.000Z,0.5,9.43,2.94,1.45,5.35,2.493,511
2020-04-05T00:00:00.000Z,0.52,11.36,1.44,1.12,3.1,1.713,533
2020-04-06T00:00:00.000Z,0.47,5.66,1.52,0.98,2.04,0.999,511
2020-04-07T00:00:00.000Z,1.2,17.05,4.84,3.26,6.42,3.382,443
2020-04-08T00:00:00.000Z,6.62,20.92,14.76,10.88,17.13,3.884,449
2020-04-09T00:00:00.000Z,1.98,15.38,5.96,3.99,8.81,3.294,444
2020-04-10T00:00:00.000Z,0.51,6.55,1.35,1,1.89,1.294,506
2020-04-11T00:00:00.000Z,1.91,7.32,3.41,3.14,4.55,1.119,155
2020-04-12T00:00:00.000Z,0.7,8.91,2.6,1.42,5.32,2.423,592
2020-04-13T00:00:00.000Z,4.72,36.64,18.68,12.57,23.66,7.197,581
2020-04-14T00:00:00.000Z,0.56,15.8,1.94,1.51,2.74,4.98,573
2020-04-15T00:00:00.000Z,0.56,17.37,3.04,1.78,3.68,2.363,523
2020-04-16T00:00:00.000Z,0.3,5.51,1.55,0.85,2.22,0.837,524
2020-04-17T00:00:00.000Z,0.35,3.55,1.42,0.96,2.02,0.745,574
2020-04-18T00:00:00.000Z,0.44,3.6,1.02,0.75,1.77,0.808,583
2020-04-19T00:00:00.000Z,0.55,27.76,2.24,1.62,5.21,6.805,567
2020-04-20T00:00:00.000Z,0.94,22.86,3.32,1.99,5.16,4.991,519
2020-04-21T00:00:00.000Z,0.75,8.5,3.6,2.02,4.97,1.968,381
2020-04-22T00:00:00.000Z,0.82,3.25,1.72,1.5,2.17,0.509,429
2020-04-23T00:00:00.000Z,1.18,6.1,2.13,1.83,2.56,1.008,481
2020-04-24T00:00:00.000Z,2.66,11.6,5.68,4.69,7.25,2.149,549
2020-04-25T00:00:00.000Z,1.5,31.14,3.78,2.88,4.69,2.222,514
2020-04-26T00:00:00.000Z,1.86,9.39,3.81,2.62,5.76,1.807,567
2020-04-27T00:00:00.000Z,2.54,17.63,4.05,3.54,7.47,3.953,540
2020-04-28T00:00:00.000Z,0.88,6.28,1.72,1.42,2.41,1.41,412
2020-04-29T00:00:00.000Z,0.25,7.9,2.04,0.56,4.47,2.308,524
2020-04-30T00:00:00.000Z,1.05,6.99,2.36,1.62,3.18,1.417,542
2020-05-01T00:00:00.000Z,2.68,11.02,4.34,3.39,7.76,2.378,555
2020-05-02T00:00:00.000Z,2.41,17.07,4.46,3.23,7.45,2.808,548
2020-05-03T00:00:00.000Z,3.81,19.04,6.72,5.26,7.45,1.62,573
2020-05-04T00:00:00.000Z,5.28,46.82,10.52,7.34,22.62,8.69,535
2020-05-05T00:00:00.000Z,2.88,19.48,8.53,5.38,11.52,3.81,501
2020-05-06T00:00:00.000Z,4.09,33.88,12.31,9.33,14.8,4.973,583
2020-05-07T00:00:00.000Z,1.55,27.5,4.93,3.16,7.28,5.857,383
2020-05-08T00:00:00.000Z,1.12,16.92,2.95,2.41,3.6,1.227,348
